file_id,page,line,original_text,categ,quality_score,model_category,model_keywords_cs,candidate_terms,gold_category,gold_keywords_cs,annotator_note
CTX197402444,1,43,"| ver,výzkumu v Opatovicích.",Noisy,0.7625,,,,,,
CTX197402444,1,44,"Domnívám se, že druhý vedoucfvýzkumu v Opatovicích na sídlišti,Dr",Clear,0.9229,,,sídliště,,,
CTX197402444,1,45,V.Vokolek by mohl-vzhledem k blízkosti svého pracoviště zahájit jednání,Clear,0.9679,,,,,,
CTX197402444,1,46,"s ústavem o další výzkum na sídlišti . Doporučuji, aby tento výzkum",Clear,0.9344,,,sídliště,,,
CTX197402444,1,47,mu byl svěřen.,Noisy,0.7779,,,,,,
CTX197402444,1,48,ov Praze dne 7.5.1974. R_,Noisy,0.6421,,,,,,
CTX197402444,1,49,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferenta komisí,Clear,0.9819,,,stroj,,,
CTX197402444,1,50,7) vyhotovte dvojmo. ;,Noisy,0.6531,,,,,,
CTX197402444,1,51,v^UlíLa uq (AAuu Aud. AnMlut,Trash,0.4571,,,,,,
CTX197402444,1,52,V r Wrr (ia 7 TcedLir). 2 {,Trash,0.4456,,,,,,
CTX197402444,1,53,,Empty,0.0,,,,,,
CTX197402444,1,54,y.,Non-text,0.0,,,,,,
CTX197901442,1,1,OBEC,Clear,0.9165,,,,,,
CTX197901442,1,2,OKRES,Noisy,0.5499,,,,,,
CTX197901442,1,3,‘ *4242& -,Non-text,0.0,,,,,,
CTX197901442,1,4,Vysoký jez .,Clear,0.8341,,,jez,,,
CTX197901442,1,5,Mad DrAMou,Trash,0.479,,,,,,
CTX197901442,1,6,ČÍSLO PARCELY,Clear,0.9553,,,,,,
CTX197901442,1,7,,Empty,0.0,,,,,,
CTX197901442,1,8,Rychnov n.Kn.,Clear,0.8038,,,,,,
CTX197901442,1,9,Přílohy,Clear,0.9777,,,,,,
CTX197901442,1,10,NÁZEV TRATI,Clear,0.9291,,,,,,
CTX197901442,1,11,Homole - kopec SZ od Vysokí-,Noisy,0.5499,,,,,,
CTX197901442,1,12,Újezda pokryt lesem.,Clear,0.8977,,,,,,
CTX197901442,1,13,,Empty,0.0,,,,,,
CTX197901442,1,14,ho,Non-text,0.0,,,,,,
CTX197901442,1,15,Kultura Z.,Clear,0.9033,,,,,,
CTX197901442,1,16,ČÍSLO MAPY,Clear,0.92,,,,,,
CTX197901442,1,17,Druh nálezu,Clear,0.9509,,,,,,
CTX197901442,1,18,keramcké střepy,Clear,0.915,,,,,,
CTX197901442,1,19,LITERATURA,Clear,0.9409,,,,,,
CTX197901442,1,20,Uložení,Clear,0.912,,,,,,
CTX197901442,1,21,"Rukopisné poznámky str. 56 , autora .",Clear,0.8,,,,,,
CTX197901442,1,22,Čis. inv.,Clear,0.8458,,,,,,
CTX197901442,1,23,", ■",Non-text,0.0,,,,,,
CTX197901442,1,24,,Empty,0.0,,,,,,
CTX197901442,1,25,Ľne 22. 11.1974 . 7,Noisy,0.5736,,,,,,
CTX197901442,1,26,"P.Jirušek starousedlík v obci Vysoký Újezd podal informaci , že před",Clear,0.9005,,,,,,
CTX197901442,1,27,mnoha lety si rolníci v místě Homole kopali krechty na uskladnení,Clear,0.9501,,,,,,
CTX197901442,1,28,"brambor a řepy . Při kopání, nalezeno mnoho různých keramických střepu .",Clear,0.9077,,,,,,
CTX197901442,1,29,Keramický materiál nebyl zachován .,Clear,0.8972,,,,,,
CTX197901442,1,30,,Empty,0.0,,,,,,
CTX197901442,1,31,Nčv* rodte map) 4:2Fee,Noisy,0.5499,,,,,,
CTX197901442,1,32,<• 55 1501 M,Trash,0.1268,,,,,,
CTX198402945,1,1,Kat. obec Beroun,Noisy,0.5499,,,,,,
CTX198402945,1,2,_ I,Non-text,0.0,,,,,,
CTX198402945,1,3,Osada,Clear,0.9055,,,,,,
CTX198402945,1,4,"Trať čp. 34, 35, 36",Noisy,0.55,,,,,,
CTX198402945,1,5,Okres Beroun,Clear,0.9086,,,,,,
CTX198402945,1,6,,Empty,0.0,,,,,,
CTX198402945,1,7,CSAV’ -cheologický ústav,Noisy,0.6972,,,,,,
CTX198402945,1,8,• 2 *6. X 1984,Trash,0.2643,,,,,,
CTX198402945,1,9,,Empty,0.0,,,,,,
CTX198402945,1,10,Druh a kultura,Clear,0.9679,,,,,,
CTX198402945,1,11,,Empty,0.0,,,,,,
CTX198402945,1,12,. 2415/2..,Non-text,0.0,,,,,,
CTX198402945,1,13,,Empty,0.0,,,,,,
CTX198402945,1,14,středověká městiště,Clear,0.9774,,,,,,
CTX198402945,1,15,-ved. výzkumu,Clear,0.8432,,,,,,
CTX198402945,1,16,Zpráva,Clear,0.974,,,,,,
CTX198402945,1,17,,Empty,0.0,,,,,,
CTX198402945,1,18,koreferenta,Clear,0.8835,,,,,,
CTX198402945,1,19,komise,Clear,0.8837,,,,,,
CTX198402945,1,20,ved. oddelení,Clear,0.8359,,,,,,
CTX198402945,1,21,,Empty,0.0,,,,,,
CTX198402945,1,22,za Období 10.9.- 26.9.1984,Noisy,0.7006,,,,,,
CTX198402945,1,23,,Empty,0.0,,,,,,
CTX198402945,1,24,V tomto období jsme v zadním traktu domu čp. 36 na Gottwaldově,Clear,0.9103,,,dům,,,
CTX198402945,1,25,"nám. v Berouně odkryli patrně provozní jímku hlubokou 180 cm,",Clear,0.8994,,,náměstí,,,
CTX198402945,1,26,"z lomového zdivá nasucho a jen místy na maltu, ve spodní části",Clear,0.9693,,,malta,,,
CTX198402945,1,27,"uvnitř sporadicky omítnutou, s vakovitým dnem. Spodní část jímky",Clear,0.969,,,,,,
CTX198402945,1,28,byla až do výše c. 100 cm zavezena šedým říčním pískem s,Noisy,0.7999,,,,,,
CTX198402945,1,29,"hrubým štěrkem, v němž se vyskytl jediný střípek cihlově zbarvené",Clear,0.9831,,,,,,
CTX198402945,1,30,režné keramiky c. 16. století. V této výši byla jímka opatřena,Noisy,0.7999,,,keramika,,,
CTX198402945,1,31,zvýšeným dnem z plochých kamenů. Na tomto dně spočívala,Clear,0.9794,,,kámen,,,
CTX198402945,1,32,c. 10 cm silná vrstva černé popelovité hlíny s četnými zlomky,Noisy,0.7999,,,hlína,,,
CTX198402945,1,33,berounského zboží. Nad touto vrstvou byla horní část jímky,Clear,0.9745,,,zboží,,,
CTX198402945,1,34,"vyplněna odspodu hlinitou hnědou vrstvou, pískovým zásypem a",Clear,0.9713,,,,,,
CTX198402945,1,35,"svrchní šedohnědou hlinitou vrstvou, která sahala až k povrchu.",Clear,0.953,,,povrch,,,
CTX198402945,1,36,"Rozšířením sondy k V bylo zjištěno, že na oblouk jímky",Clear,0.9423,,,sonda,,,
CTX198402945,1,37,"navazuje zdivo, náležející snad zadnímu traktu domu čp. 36,",Clear,0.8786,,,dům,,,
CTX198402945,1,38,vybíhající z nejsevernějšího bodu jímky směrem k V. Nelze,Clear,0.9661,,,,,,
CTX198402945,1,39,"vyloučit, že v nějaké souvislosti s jímkou je též nasucho",Clear,0.9437,,,,,,
CTX198402945,1,40,"kladená zídka J jímky, běžící S-J směrem. S zed zadního traktu",Noisy,0.7999,,,,,,
CTX198402945,1,41,domu čp. 36 s jímkou je kryta šedohnědou hlinitou vrstvou,Clear,0.8965,,,dům,,,
CTX198402945,1,42,"místy popelovité konsistence, která též vyplňuje ústí jímky",Clear,0.972,,,,,,
CTX198402945,1,43,"a obsahuje pozdní berounské zboží /režná keramika s předžahem,",Clear,0.9595,,,zboží; keramika,,,
CTX198402945,1,44,"zelené, žluté i rezavě hnědé glazury/. . od touto vrstvou se",Clear,0.9074,,,,,,
CTX198402945,1,45,"nachází pískový pokryv, kterým bylo zasypáno zdivo jímky i",Clear,0.9771,,,,,,
CTX198402945,1,46,domovního traktu. Pod pískem pak spodní část jímky vyplňuje,Clear,0.9747,,,,,,
CTX198402945,1,47,a ke zdivu přiléhá šedá hlinito-jílovitá vrstva s četnými uhlíky,Clear,0.9695,,,uhlík,,,
CTX198402945,1,48,/i celé části spálené konstrukce/ a střepy staršího berounského,Clear,0.9661,,,,,,
CTX198402945,1,49,"zboží - zde převažuje režná, cihlově zbarvená keramika,",Clear,0.9113,,,zboží; keramika,,,
CTX198402945,1,50,nečetné glazované střepy jsou především živě zelené a,Clear,0.9877,,,,,,
CTX198402945,1,51,,Empty,0.0,,,,,,
CTX198402945,1,52,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferentů a komisí vyhotovte dvojmo.,Clear,0.9794,,,stroj,,,
CTX198402945,1,53,ST 23 3891 73,Non-text,0.0,,,,,,
CTX198402945,2,1,vyskytují se pozdně renesanční kachle. Bylo by velmi lákavé,Clear,0.972,,,kachel,,,
CTX198402945,2,2,spojovat tuto spodní vrstvu s katastrofálním požárem města,Clear,0.9813,,,město,,,
CTX198402945,2,3,"r. 1599, následující pískový pokryv s úpravou celého prostoru",Noisy,0.7999,,,,,,
CTX198402945,2,4,při obnově zničených příbytků a svrchní hlinitou až popelo-,Clear,0.9723,,,,,,
CTX198402945,2,5,vitou vrstvu přičíst pohromám třicetileté války.,Clear,0.9637,,,,,,
CTX198402945,2,6,Vzhledem k nedostatku času a velmi neutěšené situaci v,Clear,0.9806,,,,,,
CTX198402945,2,7,oblasti pracovních sil rozhodli jsme se prozkoumat terén domovních,Clear,0.9858,,,,,,
CTX198402945,2,8,"parcel bagrovanou sondou, kterou bychom dokumentovali",Clear,0.9463,,,sonda,,,
CTX198402945,2,9,stratigrafickou situaci a případně odkryli nejstarší dosažitelné,Clear,0.985,,,,,,
CTX198402945,2,10,"pozůstatky. Sonda, kterou provedl bagrista. CSP Peroun,",Clear,0.9052,,,sonda,,,
CTX198402945,2,11,"dosáhla u náměstí hloubky pouze c. 180 cm, kde jsme narazili",Noisy,0.7999,,,náměstí,,,
CTX198402945,2,12,na spodní vodu. Směrem k S se terén zvyšuje a sonda zde dosáhla,Clear,0.9763,,,sonda,,,
CTX198402945,2,13,hloubky téměř 4 m.,Clear,0.8,,,,,,
CTX198402945,2,14,"Protože nelze očekávat, že v letošním roce zdokumentujeme",Clear,0.9365,,,,,,
CTX198402945,2,15,bagrovanou sondu a ještě dokončíme výzkum zadního traktu domu,Clear,0.9814,,,sonda; dům,,,
CTX198402945,2,16,"čp. 36, pokusíme se dohodnout s MěstNV Beroun a zejména s",Clear,0.8697,,,,,,
CTX198402945,2,17,"odpovědnými pracovníky ( S , který bude na místě provádět stavební",Noisy,0.7999,,,,,,
CTX198402945,2,18,"oráče, zda by bylo možno tento výzkum dokončit v letních",Clear,0.9796,,,,,,
CTX198402945,2,19,"měsících příštího roku. ude-li to možné, bylo by třeba",Clear,0.9585,,,,,,
CTX198402945,2,20,"na tento výzkum podat návrh na hospodářskou smlouvu, a to přibližně",Clear,0.9838,,,,,,
CTX198402945,2,21,"ve výši c. 20 000,- Kčs na dělnické mzdy. Podrobné informace",Noisy,0.7999,,,,,,
CTX198402945,2,22,podám ve svých dalších hlášeních.,Clear,0.9664,,,,,,
CTX198402945,2,23,,Empty,0.0,,,,,,
CTX198402945,2,24,V Praze 1.10. 1984,Noisy,0.7381,,,,,,
CTX198402945,2,25,harvát,Clear,0.8878,,,,,,
CTX198603218,1,1,"479. TUROVEC, o. Nová Ves u Chýnova, okr. Tábor",Clear,0.8443,,,,,,
CTX198603218,1,2,"1980-81 - KULT: Středověk. LOK: ZSV Kravín, ca 6,5km JV od Tábora; Ikm sev. od silnice",Clear,0.8144,,,kult; středověk; silnice,,,
CTX198603218,1,3,"Planá n.Luž. - Turovec-Chýnov; v lese s pomístním názvem ""Stará ves"" /""Pustá ves""/. ZM 23-133 Tábor,",Clear,0.8506,,,,,,
CTX198603218,1,4,217 od Z a 65 mm od J s.č. OKOL: Systematický výzkum zaniklé středověké vesnice Kravín. NÁLEZ:,Clear,0.8529,,,vesnice,,,
CTX198603218,1,5,"Po předchozích výzkumech v letech 1965-1967 a 1973-1974 odkryt jeden z dalších objektů ZSV, tentokrát",Clear,0.9265,,,,,,
CTX198603218,1,6,"jako součást ""Experimentu na středověkém objektu"", prováděném ve spolupráci AÚ ČSAV Praha a MHRH",Clear,0.9459,,,,,,
CTX198603218,1,7,Tábor. Výzkumem měla být ověřena vypovídací schopnost geodeticko-topografického průzkumu v detailní,Clear,0.987,,,,,,
CTX198603218,1,8,situaci jednoho z objektů. Archeologický výzkum byl zařazen do výzkumného úkolu systematického zkoumání,Clear,0.9932,,,,,,
CTX198603218,1,9,ZSV tzv. husitského období na Táborskú. Výzkumem byl zjištěn jednoprostorový obytný objekt zemnicové-,Clear,0.963,,,,,,
CTX198603218,1,10,"ho typu s prostým otevřeným ohništěm, zásobní jámou, svahovitou vstupní šíjí a kamennou plentou podél",Clear,0.9575,,,ohniště; jáma,,,
CTX198603218,1,11,podpovrchových částí stěn. Objekt dosahoval rozměrů 500-540 x 220-270 cm s delší osou V - Z. Jihovýchodně,Noisy,0.7999,,,,,,
CTX198603218,1,12,"od tohoto objektu, 350 cm od stěn a 250 cm od počátku vchodu do něj, byly odkryty zbytky povrchové stavby.",Noisy,0.7999,,,stavba,,,
CTX198603218,1,13,Rozkládala se na ploše cca 500 x 500 cm a její stěny byly shodně orientovány s obytným objektem. Získaný,Noisy,0.7999,,,,,,
CTX198603218,1,14,materiál této sídelní jednotky /dům + oddělená hospodářská stavba/ je datován do první poloviny 15.,Clear,0.9248,,,dům; stavba,,,
CTX198603218,1,15,"století. Mezi objekty č. 1 /dům/ a č. 3 /povrchová stavba/byla odkryta oválná studna, prostě vyhloubená",Clear,0.8626,,,dům; stavba; studna,,,
CTX198603218,1,16,"do podloží, dosahující průměru 140-175cm a hloubky 410 cm. Ve středu dna bylo zjištěno pravidelné kruhovité",Noisy,0.7999,,,,,,
CTX198603218,1,17,"zahloubení o průměru 60cm a hloubce 20 cm, sloužící jako odkalovač. Objekt je datován do konce 13.,",Noisy,0.7999,,,,,,
CTX198603218,1,18,či na přelom 13.-14. stol. V roce 1981 byla dále provedena preparace částí objektů z let 1973-1974a u jednoho,Noisy,0.7999,,,,,,
CTX198603218,1,19,"z nich byla odkryta 810 cm hluboká studna, roubená na sucho loženým kamením, dosahující vnitřního",Clear,0.937,,,studna,,,
CTX198603218,1,20,průměru 80-90cm. Materiál datuje objekt do první poloviny 15. stol. ULOŽ: MHRH Tábor. LIT: Shrnuta,Clear,0.905,,,,,,
CTX198603218,1,21,"in: Krajíc R. , Přehled archeologických výzkumů středověku na Táborskú/se zaměřením na ZSO/, Archeologické",Clear,0.8891,,,středověk,,,
CTX198603218,1,22,"výzkumy v jižních Čechách 1, 1983, 101-105.",Noisy,0.7833,,,,,,
CTX198603218,1,23,R. Krajíc,Noisy,0.7515,,,,,,
CTX198603218,1,24,,Empty,0.0,,,,,,
CTX198603218,1,25,BZU 1982-1983 4,Non-text,0.0,,,,,,
CTX199405706,1,1,"1,4442,70/",Non-text,0.0,,,,,,
CTX199405706,1,2,,Empty,0.0,,,,,,
CTX199405706,1,3,"504 ONDREJOV, okr. Praha-východ",Noisy,0.7999,,,,,,
CTX199405706,1,4,504/1 DAT: 1820. KULT: 7. LOK: Bubníkova usedlost. NALEZ: kostr. hrob.,Clear,0.8027,,,kult; usedlost; hrob,,,
CTX199405706,1,5,"OKOL: kopání základu hrnčíř, pece. ULOŽ: 7. LIT: Kalina b. d. A,",Clear,0.8141,,,pec,,,
CTX199405706,1,6,107b.,Non-text,0.0,,,,,,
CTX199603106,1,1,3444/74,Non-text,0.0,,,,,,
CTX199603106,1,2,,Empty,0.0,,,,,,
CTX199603106,1,3,NÁLEZOVÁ ZPRÁVA O ARCHEOLOGICKÉM VÝZKUMU V DOMĚ ČP. 193/1 NA,Noisy,0.7999,,,dům,,,
CTX199603106,1,4,KŘIŽOVNICKÉN NÁMĚSTÍ NA STARÉM MĚSTĚ PRAŽSKÉM,Clear,0.9848,,,náměstí; město,,,
CTX199603106,1,5,,Empty,0.0,,,,,,
CTX199603106,1,6,Číslo vý=kumu 21/93,Noisy,0.6344,,,,,,
CTX199603106,1,7,,Empty,0.0,,,,,,
CTX199603106,1,8,Obsah :,Noisy,0.707,,,,,,
CTX199603106,1,9,,Empty,0.0,,,,,,
CTX199603106,1,10,1. Dějiny objektu 1,Noisy,0.7665,,,,,,
CTX199603106,1,11,,Empty,0.0,,,,,,
CTX199603106,1,12,"2, Popis nálezu i - 3",Noisy,0.6807,,,,,,
CTX199603106,1,13,,Empty,0.0,,,,,,
CTX199603106,1,14,3. Vyhodnocení nálezu 3 - 4,Noisy,0.6536,,,,,,
CTX199603106,1,15,,Empty,0.0,,,,,,
CTX199603106,1,16,4. Literatura 5,Noisy,0.6349,,,,,,
CTX199603106,1,17,,Empty,0.0,,,,,,
CTX199603106,1,18,5. Popis fotografií a plánků 5,Clear,0.8308,,,,,,
CTX199603106,1,19,,Empty,0.0,,,,,,
CTX199603106,1,20,6. Fotogra f 1 e 1 - 3,Non-text,0.0,,,,,,
CTX199603106,1,21,,Empty,0.0,,,,,,
CTX199603106,1,22,"7, Plánky 1 - 2",Noisy,0.55,,,,,,
CTX199603106,1,23,,Empty,0.0,,,,,,
CTX199603106,1,24,V Prase 15. 1. 1995,Noisy,0.6498,,,,,,
CTX199603106,1,25,PhDr. Zdeněk Dragoun,Clear,0.9404,,,,,,
CTX199603106,2,1,Dějiny objektu,Clear,0.9784,,,,,,
CTX199603106,2,2,,Empty,0.0,,,,,,
CTX199603106,2,3,Jako nejstarší dm se v této bezprostřední blízkosti Karlova,Clear,0.9476,,,,,,
CTX199603106,2,4,mostu uvádí domek mosteckého celného v letech 1406 - 1430.,Clear,0.8644,,,most,,,
CTX199603106,2,5,Spolehlivé písemné doložená existence zástavby pochází až z roku,Clear,0.9753,,,,,,
CTX199603106,2,6,"""1640, kdy je zde jednoznačné lokalizována ""nákladné vystavěný dům""",Clear,0.9283,,,dům,,,
CTX199603106,2,7,celnice. Tento objekt je zřetelně zachycen na Sadelerové prospektu,Clear,0.9775,,,,,,
CTX199603106,2,8,"z roku 1606. V dalžím vývoj i byl o na budově dostaveno 3. patro,",Clear,0.9014,,,budova,,,
CTX199603106,2,9,které zaznamenávají mladší ikonografické prameny včetně Langveilova,Clear,0.9903,,,pramen,,,
CTX199603106,2,10,modelu. Dnešní vzhled budovy je výsledkem klasicistní přestavby,Clear,0.9799,,,budova,,,
CTX199603106,2,11,"z roku 1841 (Vilímková - Ebel 1988, s. 1 - 4).",Noisy,0.656,,,,,,
CTX199603106,2,12,,Empty,0.0,,,,,,
CTX199603106,2,13,Popis nálezu,Clear,0.9453,,,,,,
CTX199603106,2,14,,Empty,0.0,,,,,,
CTX199603106,2,15,V březnu 1993 byla v rámci rekonstrukčních prací na objektu,Clear,0.9519,,,,,,
CTX199603106,2,16,snižována podlaha v jedné z místnosti při západní fasádě objektu nad,Clear,0.989,,,podlaha,,,
CTX199603106,2,17,tzv. lagunou jižně od Karlova mostu. Při této příležitosti bylo,Clear,0.9638,,,most,,,
CTX199603106,2,18,"odhaleno v delším úseku zdlvo, zaznamenané při stavebně historickém",Clear,0.9673,,,,,,
CTX199603106,2,19,průzkumu objektu a interpretované jako torzo prvního pilíře Karlova,Clear,0.9852,,,pilíř,,,
CTX199603106,2,20,mostu od staroměstského břehu. Ze zdivá byla v inkriminované,Clear,0.9757,,,most,,,
CTX199603106,2,21,"místnosti odhalena západní líc, probíhající ve směru SSZ - JJV.",Clear,0.9086,,,,,,
CTX199603106,2,22,Vlastní hmota zdivá dosahovala až k východní stěně místnosti. Na,Clear,0.9744,,,,,,
CTX199603106,2,23,nevelkém dochovaném úseku bylo zdivo překryto podlahou z cihel,Clear,0.9687,,,podlaha; cihla,,,
CTX199603106,2,24,"formátu 30 x 14 x 6,5 cm. Před snižováním úrovně byla líc zdi",Noisy,0.7877,,,zeď,,,
CTX199603106,2,25,"zachycena pouze při severní stěně místnosti, do níž vystupovalo",Clear,0.9777,,,,,,
CTX199603106,2,26,"torzo 70 cm vysoké a cm dlouhé. Po snížení podlahy bylo zřejmé, že",Noisy,0.7999,,,podlaha,,,
CTX199603106,2,27,"se jednalo pouze o nepatrnou část zdivá, probíhajícího přes celou",Clear,0.9628,,,,,,
CTX199603106,2,28,,Empty,0.0,,,,,,
CTX199603106,2,29,1,Non-text,0.0,,,,,,
CTX199603106,3,1,délku místnosti a vertikálně pokračujícího do dále nesledované,Clear,0.9864,,,,,,
CTX199603106,3,2,hloubky. Výkop v interiéru zasáhl do písčité vrstvy násypového,Clear,0.9653,,,výkop,,,
CTX199603106,3,3,"charakteru s příměsí malty a úlomků opuky a cihel, ani ä v ní byly",Clear,0.9266,,,malta; cihla,,,
CTX199603106,3,4,nalezeny chronologicky citlivé artefakty. Vlastní hmota zdivá až,Clear,0.9664,,,,,,
CTX199603106,3,5,k východní zdi místnosti byla vyaděna výlučně z lomové opuky,Clear,0.9878,,,zeď,,,
CTX199603106,3,6,"nevelkých rozměrů, spojovaných vápennou maltou z hrubého říčního",Clear,0.9726,,,malta,,,
CTX199603106,3,7,"písku. Přestože opticky nevypadá podíl vápna v maltě jako výrazný,",Clear,0.9697,,,vápno; malta,,,
CTX199603106,3,8,malta samotná je kvalitní a velmi pevná. Nejmarkantnější partií,Clear,0.9763,,,malta,,,
CTX199603106,3,9,"zdivá byla její líc, tvořená řádkovaným obkladem z pečlivě",Clear,0.9753,,,,,,
CTX199603106,3,10,opracovaných pískovcových kvádrů narezavěle Slutého zbarvení (foto,Clear,0.9696,,,,,,
CTX199603106,3,11,1-3). Nejvyšší odhalená partie byla tvořena čtyřmi pískovcovými,Clear,0.9137,,,,,,
CTX199603106,3,12,řádky o ce 1 kové výšce 156 cm. Dva horn í řádky o shodné výšce 35 cm,Noisy,0.7999,,,,,,
CTX199603106,3,13,byly dochovány jen u severní stěny místnosti a představují doposud,Clear,0.9798,,,,,,
CTX199603106,3,14,známý úsek zdivá. Nově byly odkryty dalSÍ dva pískovcové řádky.,Clear,0.9272,,,,,,
CTX199603106,3,15,Horní z nich kolísá ve výšce 32 - 36 cm a u 5 kompletně dochovaných,Clear,0.8608,,,,,,
CTX199603106,3,16,"kvádrů činil jejich horizontální rozměr 126, 120, 122, 130 a 116 cm.",Noisy,0.7874,,,,,,
CTX199603106,3,17,Spodní řádek dosahoval výšky 52 cm a skládal se z kvádrů dlouhých,Noisy,0.7999,,,,,,
CTX199603106,3,18,"70, 69, 52, 120, 46, 73, 78, 110 a 120 cm. Většina z kvádrů byla na",Noisy,0.6611,,,,,,
CTX199603106,3,19,své lícové stěně opatřena důlkem pro lepší uchycení do nůžkové,Clear,0.9875,,,,,,
CTX199603106,3,20,"krenpy, při čemě podstatně větší procento výskytu důlku bylo",Clear,0.9791,,,,,,
CTX199603106,3,21,zaznamenáno v dolní z dvou řádek souvisle dochovaného zdivá. Důlky,Clear,0.9758,,,,,,
CTX199603106,3,22,"byly situovány horizontálně zhruba uprostřed kvádru, ve vertikálním",Clear,0.978,,,,,,
CTX199603106,3,23,rozměru byly umístěny blíže horní hrany ( zhruba 15 cm pod) lícového,Clear,0.8846,,,,,,
CTX199603106,3,24,kvádru. Ma1 ta vytlačená z úzkých spár byla rozetřena do plochy,Clear,0.9097,,,,,,
CTX199603106,3,25,"kvádrů, dosahují ce tak aä 6 cm šfřky. Stavební úpravy v sousední m",Clear,0.8156,,,,,,
CTX199603106,3,26,"východním prostoru sklepa rovně zasáhly pod úroveň podlahy, i když",Clear,0.9822,,,sklep; podlaha,,,
CTX199603106,3,27,ve výrazně omezenější míře. Zhruba 1 m široké průkopy podél západní,Noisy,0.7999,,,,,,
CTX199603106,3,28,části severní stěny a podél dodatečné příčky ve sklepě prostoru,Clear,0.9864,,,sklep,,,
CTX199603106,3,29,zaznamenaly znovu existenci opukového zdivá s maltou obdobného,Clear,0.9477,,,malta,,,
CTX199603106,3,30,složení jako v západní partií sklepa. V žádné z obou částí nebyla,Clear,0.9793,,,sklep,,,
CTX199603106,3,31,,Empty,0.0,,,,,,
CTX199603106,3,32,2,Non-text,0.0,,,,,,
CTX199603106,4,1,3406/96,Non-text,0.0,,,,,,
CTX199603106,4,2,"hmota zdivá ukončena lícem, pouze v severní zdi stávajícího sklepa",Clear,0.9746,,,zeď; sklep,,,
CTX199603106,4,3,byla v nevelké dochované výšce ve vzdálenosti 420 cm od západní zdi,Noisy,0.7999,,,zeď,,,
CTX199603106,4,4,"sklepní prostory zjiStěna spára, tvořená pískovcovým kvádrem,",Clear,0.9102,,,,,,
CTX199603106,4,5,k němuž bylo dalSÍ pokračování zdi k východu přizděno. Pokračování,Clear,0.9393,,,zeď,,,
CTX199603106,4,6,,Empty,0.0,,,,,,
CTX199603106,4,7,pískovcového bloku směrem k jihu do interiéru sklepa bylo odlomeno,Clear,0.985,,,sklep,,,
CTX199603106,4,8,a jeho východní hrana probíhala v linii kolmé na průběh severní,Clear,0.9819,,,,,,
CTX199603106,4,9,,Empty,0.0,,,,,,
CTX199603106,4,10,obvodové zdi (plánek č. 1).,Clear,0.8,,,zeď,,,
CTX199603106,4,11,,Empty,0.0,,,,,,
CTX199603106,4,12,Vyhodnocení nálezu,Clear,0.9783,,,,,,
CTX199603106,4,13,,Empty,0.0,,,,,,
CTX199603106,4,14,Vzhledem k situování odkrytého zdivá i k charakteru jeho,Clear,0.9814,,,,,,
CTX199603106,4,15,,Empty,0.0,,,,,,
CTX199603106,4,16,pískovcového obkladu je samozřejmé uvažovat o příslušnosti,Clear,0.966,,,,,,
CTX199603106,4,17,,Empty,0.0,,,,,,
CTX199603106,4,18,zjištěného torza ke gotickému Karlovu mostu. V úvahu přichází již,Clear,0.9758,,,most,,,
CTX199603106,4,19,"zmíněná interpretace jako pozůstatek dalSfho pilíře (Muk 1988,s.",Noisy,0.7999,,,pilíř,,,
CTX199603106,4,20,,Empty,0.0,,,,,,
CTX199603106,4,21,27) nebo možná konstrukce zpevněné nábřežní zdi v partii paty mostu.,Clear,0.934,,,zeď; most,,,
CTX199603106,4,22,,Empty,0.0,,,,,,
CTX199603106,4,23,Rozsah a dispozice odkrytého zdivá jednoznačně hovoří pro prvou,Clear,0.9875,,,,,,
CTX199603106,4,24,,Empty,0.0,,,,,,
CTX199603106,4,25,variantu výkladu. Ve sklepni prostoře domu zůstala částečně,Clear,0.978,,,dům,,,
CTX199603106,4,26,,Empty,0.0,,,,,,
CTX199603106,4,27,zachovaná téměř celá západní líc pískovcového obkladu jižního zhlavl,Clear,0.9846,,,,,,
CTX199603106,4,28,,Empty,0.0,,,,,,
CTX199603106,4,29,"gotického pilíře, jehož hrot předpokládáme v těsné blízkosti jižního",Clear,0.9833,,,pilíř; hrot,,,
CTX199603106,4,30,,Empty,0.0,,,,,,
CTX199603106,4,31,dochovaného konce zdivá. Opukové jádro zdivá bylo zaznamenáno,Clear,0.9719,,,,,,
CTX199603106,4,32,,Empty,0.0,,,,,,
CTX199603106,4,33,"i v sousední sklepní prostoře, kde se již pískovcový obklad",Clear,0.9673,,,,,,
CTX199603106,4,34,,Empty,0.0,,,,,,
CTX199603106,4,35,nedochoval (plánek č. 2). Je pravděpodobné. Že jako velmi kvalitní,Noisy,0.7999,,,,,,
CTX199603106,4,36,,Empty,0.0,,,,,,
CTX199603106,4,37,"stavební materiál byl použit při stavbě domu čp. 193 a je s podivem,",Clear,0.9183,,,stavba; dům,,,
CTX199603106,4,38,že na druhé straně zhlaví přečkal období výstavby stávajícího,Clear,0.9513,,,,,,
CTX199603106,4,39,"objektu ve 2. polovině 16. nebo na počátku 17. století (Muk 1988,",Noisy,0.7999,,,,,,
CTX199603106,4,40,"s.27). Pískovcový kvádr, zjištěný v severní obvodové stěně sklepa,",Clear,0.9115,,,sklep,,,
